block,condition,agent,seed,return,opt_frac,gap_regret,model
long_horizon,eval,tf_self_eps0.3,10012,586.2673950195312,0.212,252.21300745010376,overwrite
long_horizon,eval,tf_self_eps0.3,10013,526.6421508789062,0.078,261.0622000694275,overwrite
long_horizon,eval,tf_self_eps0.3,10014,432.1877746582031,0.193,347.6629228591919,overwrite
long_horizon,eval,tf_self_eps0.3,10015,491.3509216308594,0.197,252.2167673110962,overwrite
long_horizon,eval,tf_self_eps0.3,10016,496.138671875,0.387,198.45966386795044,overwrite
long_horizon,eval,tf_self_eps0.3,10017,527.7353515625,0.343,208.11722660064697,overwrite
long_horizon,eval,tf_self_eps0.3,10018,494.64703369140625,0.187,234.20911264419556,overwrite
long_horizon,eval,tf_self_eps0.3,10019,595.6064453125,0.367,153.42230033874512,overwrite
long_horizon,eval,tf_self_eps0.3,10020,519.69140625,0.294,181.70941162109375,overwrite
long_horizon,eval,tf_self_eps0.3,10021,436.6063537597656,0.268,301.31009340286255,overwrite
long_horizon,eval,tf_self_eps0.3,10022,543.8377685546875,0.195,218.2508749961853,overwrite
long_horizon,eval,tf_self_eps0.3,10023,421.5944519042969,0.153,289.57895374298096,overwrite
long_horizon,eval,tf_self_eps0.3,10024,610.986083984375,0.509,111.65888118743896,overwrite
long_horizon,eval,tf_self_eps0.3,10025,501.69830322265625,0.334,198.2132806777954,overwrite
long_horizon,eval,tf_self_eps0.3,10026,428.90240478515625,0.2,238.30422687530518,overwrite
long_horizon,eval,tf_self_eps0.3,10027,494.69287109375,0.299,211.87758541107178,overwrite
long_horizon,eval,tf_self_eps0.3,10028,420.111083984375,0.145,341.14218854904175,overwrite
long_horizon,eval,tf_self_eps0.3,10029,464.689208984375,0.206,253.55419206619263,overwrite
long_horizon,eval,tf_self_eps0.3,10030,526.7508544921875,0.208,212.30212020874023,overwrite
long_horizon,eval,tf_self_eps0.3,10031,495.8206787109375,0.212,245.17125463485718,overwrite
long_horizon,eval,tf_self_eps0.3,10032,442.50341796875,0.196,163.50571203231812,overwrite
long_horizon,eval,tf_self_eps0.3,10033,530.738525390625,0.147,271.02580976486206,overwrite
long_horizon,eval,tf_self_eps0.3,10034,513.342041015625,0.227,236.9858078956604,overwrite
long_horizon,eval,tf_self_eps0.3,10035,572.725830078125,0.194,263.7714042663574,overwrite
long_horizon,eval,tf_self_eps0.3,10036,514.6063232421875,0.337,260.40217447280884,overwrite
long_horizon,eval,tf_self_eps0.3,10037,575.77001953125,0.484,112.9029769897461,overwrite
