construction,sweep,seed,max_cos,beta,sigma,dim,rho,T,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff,beta_max,max_err,final_err,greedy_agree,select_agree
mwu,dual_x_dim,3,0.5377408866847891,50.0,0.001,32.0,,100,0.075848239570358,0.0003365316829889,0.0007085779883758,0.0080707660346498,0.9896907216494846,1.0,,,,,
mwu,dual_x_dim,3,0.5377408866847891,50.0,0.001,32.0,,500,0.075848239570358,0.0001129069692295,0.0002258150520351,0.0080707660346498,0.9979879275653925,1.0,,,,,
mwu,dual_x_dim,4,0.4273063380682323,50.0,0.001,32.0,,100,0.0682768895861004,0.0013996893816601,0.0029731414010876,0.0102304685944304,0.97,1.0,,,,,
mwu,dual_x_dim,4,0.4273063380682323,50.0,0.001,32.0,,500,0.1009012031174332,0.0063838695788212,0.0127677391576424,0.0129423016485986,0.972,0.0,,,,,
mwu,dual_x_dim,5,0.4939948545820163,50.0,0.001,32.0,,100,0.0968774484514314,0.001771531461618,0.0035430629232358,0.0079370802327537,0.9696969696969696,0.0,,,,,
mwu,dual_x_dim,5,0.4939948545820163,50.0,0.001,32.0,,500,0.0968774484514314,0.0126904894495323,0.0253809788990642,0.0173085302881862,0.9939879759519038,0.0,,,,,
mwu,dual_x_dim,6,0.5294742696585055,50.0,0.001,32.0,,100,0.0850771883758726,0.0065221908942451,0.0130443817884904,0.0065221908942451,0.99,1.0,,,,,
mwu,dual_x_dim,6,0.5294742696585055,50.0,0.001,32.0,,500,0.0850771883758726,0.0001319785110666,0.0003122816160026,0.0065221908942451,0.998,1.0,,,,,
mwu,dual_x_dim,7,0.4684512163415774,50.0,0.001,32.0,,100,0.0899148006827531,0.0025362995631226,0.0050725991262449,0.0057471644113927,0.96,0.0,,,,,
mwu,dual_x_dim,7,0.4684512163415774,50.0,0.001,32.0,,500,0.0974783271090573,0.0006597780662807,0.0013195561325615,0.0071562359351331,0.992,0.0,,,,,
mwu,dual_x_dim,8,0.441602959925516,50.0,0.001,32.0,,100,0.0582849646047392,0.0061147136844442,0.0122294273688884,0.0100141913437069,1.0,-1.0,,,,,
mwu,dual_x_dim,8,0.441602959925516,50.0,0.001,32.0,,500,0.0695375684931973,0.0003257077886569,0.0006514155773136,0.0100141913437069,1.0,-1.0,,,,,
mwu,dual_x_dim,9,0.3828157438795699,50.0,0.001,32.0,,100,0.0840193022235407,0.0034301524578604,0.006860304915721,0.0078017280250893,0.96,2.0,,,,,
mwu,dual_x_dim,9,0.3828157438795699,50.0,0.001,32.0,,500,0.0840193022235407,4.221516950964066e-05,8.443033901912929e-05,0.0078017280250893,0.992,2.0,,,,,
mwu,dual_x_dim,10,0.5206159057554094,50.0,0.001,32.0,,100,0.1715591149174129,0.0032622012798642,0.0066596537185813,0.0045249502711199,0.9285714285714286,-1.0,,,,,
mwu,dual_x_dim,10,0.5206159057554094,50.0,0.001,32.0,,500,0.1715591149174129,0.0005792860486406,0.0011585721041823,0.0045249502711199,0.9859437751004017,-1.0,,,,,
mwu,dual_x_dim,11,0.5080672562707284,50.0,0.001,32.0,,100,0.0593545830227314,0.006579428615936,0.0131918029008767,0.0129804382472821,0.98989898989899,2.0,,,,,
mwu,dual_x_dim,11,0.5080672562707284,50.0,0.001,32.0,,500,0.0819349912770878,0.0002706637100267,0.0005413274200535,0.0129804382472821,0.997995991983968,2.0,,,,,
mwu,dual_x_dim,12,0.5383161367498082,50.0,0.001,32.0,,100,0.1061379935557066,0.0039278891926817,0.0078557783853633,0.0108583419350928,0.99,1.0,,,,,
mwu,dual_x_dim,12,0.5383161367498082,50.0,0.001,32.0,,500,0.1061379935557066,1.1212586414899306e-10,2.2425184177840774e-10,0.0108583419350928,0.998,1.0,,,,,
mwu,dual_x_dim,13,0.5524638992061276,50.0,0.001,32.0,,100,0.0808989828549878,0.0025297252283673,0.0056080455153006,0.0107323487480749,0.97,1.0,,,,,
mwu,dual_x_dim,13,0.5524638992061276,50.0,0.001,32.0,,500,0.1548934075064268,0.0059593194164025,0.0119186388328053,0.0176102377105562,0.978,-1.0,,,,,
mwu,dual_x_dim,14,0.435857469639514,50.0,0.001,32.0,,100,0.0779836034559197,0.0114477292135162,0.0258574034005177,0.01315042430257,0.9693877551020408,3.0,,,,,
mwu,dual_x_dim,14,0.435857469639514,50.0,0.001,32.0,,500,0.1048679348489994,0.0004545689534727,0.0009092486073251,0.0378681946656023,0.963855421686747,2.0,,,,,
mwu,dual_x_dim,15,0.4554605109140869,50.0,0.001,32.0,,100,0.089523629349921,0.0023904751761735,0.004780950352347,0.0044526252311919,0.979591836734694,-3.0,,,,,
mwu,dual_x_dim,15,0.4554605109140869,50.0,0.001,32.0,,500,0.1280138986802093,0.0011393249520161,0.0022786499544475,0.0080313123394635,0.9959839357429718,-3.0,,,,,
mwu,dual_x_dim,16,0.4488725510835056,50.0,0.001,32.0,,100,0.086381215054663,0.0045553016615672,0.0098057672679936,0.008482978046817,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,16,0.4488725510835056,50.0,0.001,32.0,,500,0.1212859594335649,0.0016455712858374,0.0032911425716748,0.0134904317612897,0.9899799599198396,2.0,,,,,
mwu,dual_x_dim,17,0.5333892864265071,50.0,0.001,32.0,,100,0.1151259355295784,0.0027032138389341,0.0056903803850043,0.0051472420819764,0.98989898989899,2.0,,,,,
mwu,dual_x_dim,17,0.5333892864265071,50.0,0.001,32.0,,500,0.1151259355295784,3.485483526322053e-05,6.970982671091936e-05,0.0051472420819764,0.997995991983968,2.0,,,,,
mwu,dual_x_dim,18,0.3186890631905654,50.0,0.001,32.0,,100,0.0667142975771327,0.00172538678697,0.0036720870320819,0.0032692873020526,0.98,0.0,,,,,
mwu,dual_x_dim,18,0.3186890631905654,50.0,0.001,32.0,,500,0.0667142975771327,6.71614817981947e-07,1.3432296358593816e-06,0.0042147258481686,0.996,0.0,,,,,
mwu,dual_x_dim,19,0.4294154511848037,50.0,0.001,32.0,,100,0.0942553311787398,0.0037698931845907,0.0081960611953335,0.0066259684784342,0.9797979797979798,3.0,,,,,
mwu,dual_x_dim,19,0.4294154511848037,50.0,0.001,32.0,,500,0.0942553311787398,1.9798578332341772e-09,3.960725261587223e-09,0.0066259684784342,0.995991983967936,3.0,,,,,
mwu,dual_x_dim,0,0.372814192058041,50.0,0.001,64.0,,100,0.0927411233208275,0.0010273803228393,0.0021892960118804,0.0041824745692312,0.98,0.0,,,,,
mwu,dual_x_dim,0,0.372814192058041,50.0,0.001,64.0,,500,0.0927411233208275,5.4924602154266077e-08,1.1008941209187885e-07,0.0041824745692312,0.996,0.0,,,,,
mwu,dual_x_dim,1,0.2768985094145183,50.0,0.001,64.0,,100,0.1064134401247635,0.0018049302785973,0.0037730133379617,0.0089108821454221,0.98989898989899,0.0,,,,,
mwu,dual_x_dim,1,0.2768985094145183,50.0,0.001,64.0,,500,0.137251030195032,0.0163196078077163,0.0326392156154327,0.0167067456859811,0.997995991983968,0.0,,,,,
mwu,dual_x_dim,2,0.2898882383370721,50.0,0.001,64.0,,100,0.0573522733141611,0.0005999999946401,0.0011999999892802,0.0029460166914186,1.0,1.0,,,,,
mwu,dual_x_dim,2,0.2898882383370721,50.0,0.001,64.0,,500,0.0573522733141611,1.1191365389962016e-08,2.244423424910021e-08,0.0029460166914186,1.0,1.0,,,,,
mwu,dual_x_dim,3,0.39047194176655,50.0,0.001,64.0,,100,0.0781718233712146,0.0017421377790026,0.0034842755580054,0.0086534539456075,0.9896907216494846,2.0,,,,,
mwu,dual_x_dim,3,0.39047194176655,50.0,0.001,64.0,,500,0.0781718233712146,5.2941889134857246e-05,0.0001058845558019,0.0086534539456075,0.9979879275653925,2.0,,,,,
mwu,dual_x_dim,4,0.2890718762465635,50.0,0.001,64.0,,100,0.0708544158333852,0.004937975098708,0.009875950197416,0.0093293480072966,0.97,1.0,,,,,
mwu,dual_x_dim,4,0.2890718762465635,50.0,0.001,64.0,,500,0.0969788848180901,0.004463574449221,0.0089271488984422,0.0109230046326738,0.976,2.0,,,,,
mwu,dual_x_dim,5,0.2578926064556947,50.0,0.001,64.0,,100,0.0889717084025742,0.0009617652873111,0.0022379953921622,0.0052638096019566,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,5,0.2578926064556947,50.0,0.001,64.0,,500,0.0889717084025742,0.0105738344560127,0.0211476832331129,0.0136313620419571,0.9919839679358716,1.0,,,,,
mwu,dual_x_dim,6,0.3051059488365037,50.0,0.001,64.0,,100,0.0595893204815156,0.0060794645473725,0.012158929094745,0.0061911251891989,0.98,2.0,,,,,
mwu,dual_x_dim,6,0.3051059488365037,50.0,0.001,64.0,,500,0.0595893204815156,0.0001601900120185,0.0003482678042723,0.0061911251891989,0.996,2.0,,,,,
mwu,dual_x_dim,7,0.3412353108089843,50.0,0.001,64.0,,100,0.0760279057259368,0.0019253967400609,0.004082020521968,0.0047462927070522,0.96,0.0,,,,,
mwu,dual_x_dim,7,0.3412353108089843,50.0,0.001,64.0,,500,0.0839337488862999,0.0008279236919802,0.0016558473839605,0.006186118205652,0.992,0.0,,,,,
mwu,dual_x_dim,8,0.4205424776348662,50.0,0.001,64.0,,100,0.0616895916989862,0.005248710682902,0.0104974213658039,0.0093275928270457,1.0,-1.0,,,,,
mwu,dual_x_dim,8,0.4205424776348662,50.0,0.001,64.0,,500,0.0766178111408624,0.000285407641276,0.0005708152825519,0.0093275928270457,1.0,-1.0,,,,,
mwu,dual_x_dim,9,0.3001479731745295,50.0,0.001,64.0,,100,0.0751238630869462,0.0029340365919905,0.0061103744684752,0.0068570530948174,0.96,2.0,,,,,
mwu,dual_x_dim,9,0.3001479731745295,50.0,0.001,64.0,,500,0.0751238630869462,5.988657198074954e-05,0.0001197731439613,0.0069616471699798,0.992,2.0,,,,,
mwu,dual_x_dim,10,0.3748248630077151,50.0,0.001,64.0,,100,0.1304845100774314,0.0021265564723776,0.004320972906801,0.0036685651446756,0.9387755102040816,0.0,,,,,
mwu,dual_x_dim,10,0.3748248630077151,50.0,0.001,64.0,,500,0.1304845100774314,0.0003681502350687,0.0007363004811463,0.0036685651446756,0.9879518072289156,0.0,,,,,
mwu,dual_x_dim,11,0.4139452338965035,50.0,0.001,64.0,,100,0.0681648017072649,0.0044618616721349,0.0090969834783518,0.0088566336678526,0.98989898989899,2.0,,,,,
mwu,dual_x_dim,11,0.4139452338965035,50.0,0.001,64.0,,500,0.0873136659796642,0.0014945467772425,0.0029890935544852,0.0088566336678526,0.997995991983968,2.0,,,,,
mwu,dual_x_dim,12,0.3773045831013153,50.0,0.001,64.0,,100,0.0881325030837026,0.0032357657577988,0.0064715315155976,0.0097347714177781,0.99,1.0,,,,,
mwu,dual_x_dim,12,0.3773045831013153,50.0,0.001,64.0,,500,0.0881325030837026,7.961786785415369e-11,1.5923600710856424e-10,0.0097347714177781,0.998,1.0,,,,,
mwu,dual_x_dim,13,0.316771108732119,50.0,0.001,64.0,,100,0.0843009285759591,0.0029246178463466,0.0065447043519404,0.0075860489740354,0.97,1.0,,,,,
mwu,dual_x_dim,13,0.316771108732119,50.0,0.001,64.0,,500,0.1474174788922295,0.0118855110902124,0.0237710221804246,0.0144200547089133,0.976,0.0,,,,,
mwu,dual_x_dim,14,0.3468545781437915,50.0,0.001,64.0,,100,0.0694859372104612,0.005859051247669,0.0126858760393125,0.007588882608088,0.9693877551020408,3.0,,,,,
mwu,dual_x_dim,14,0.3468545781437915,50.0,0.001,64.0,,500,0.0994580414457529,0.0046640400016501,0.0093280800033003,0.0232613648572932,0.9578313253012049,3.0,,,,,
mwu,dual_x_dim,15,0.3231222246581304,50.0,0.001,64.0,,100,0.0842849664945273,0.0025705533653425,0.0051411067306851,0.0041167440041284,0.9897959183673468,-2.0,,,,,
mwu,dual_x_dim,15,0.3231222246581304,50.0,0.001,64.0,,500,0.1065909311921554,0.0024756460418621,0.0049512921310869,0.0078077106524915,0.997991967871486,-2.0,,,,,
mwu,dual_x_dim,16,0.415177080411201,50.0,0.001,64.0,,100,0.075288082147587,0.0039163067155189,0.0078326134310378,0.0054981610684388,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,16,0.415177080411201,50.0,0.001,64.0,,500,0.1176231157759077,0.0012370811508445,0.0024741623016889,0.009018204115932,0.9899799599198396,2.0,,,,,
mwu,dual_x_dim,17,0.2907408420029406,50.0,0.001,64.0,,100,0.1050693816729239,0.0033622961729149,0.0067245923458299,0.0056050901801166,1.0,1.0,,,,,
mwu,dual_x_dim,17,0.2907408420029406,50.0,0.001,64.0,,500,0.1050693816729239,3.5059043537177814e-05,7.011823270493483e-05,0.0056050901801166,1.0,1.0,,,,,
mwu,dual_x_dim,18,0.2571195612751008,50.0,0.001,64.0,,100,0.0634961375057245,0.0019439709732361,0.0041019836414286,0.002946989668715,0.98,0.0,,,,,
mwu,dual_x_dim,18,0.2571195612751008,50.0,0.001,64.0,,500,0.0634961375057245,5.636055437907572e-07,1.1272110874346106e-06,0.0038934977144197,0.996,0.0,,,,,
mwu,dual_x_dim,19,0.2850741201285262,50.0,0.001,64.0,,100,0.0782931232484639,0.0021758675096777,0.0048603722796459,0.0044863228651726,0.9797979797979798,3.0,,,,,
mwu,dual_x_dim,19,0.2850741201285262,50.0,0.001,64.0,,500,0.0782931232484639,1.0695257059123675e-09,2.1390516239600996e-09,0.0044863228651726,0.995991983967936,3.0,,,,,
mwu,dual_x_dim,0,0.2662142286675714,50.0,0.001,128.0,,100,0.085980213925277,0.001075493977478,0.0021657422200515,0.0042944839830589,0.97,1.0,,,,,
mwu,dual_x_dim,0,0.2662142286675714,50.0,0.001,128.0,,500,0.085980213925277,2.778464787227287e-07,5.559380677615489e-07,0.0042944839830589,0.994,1.0,,,,,
mwu,dual_x_dim,1,0.2419489793003379,50.0,0.001,128.0,,100,0.1111904446976848,0.0022598339596909,0.0046741919637119,0.0088084990223335,0.98989898989899,0.0,,,,,
mwu,dual_x_dim,1,0.2419489793003379,50.0,0.001,128.0,,500,0.1271106277458218,0.0147261537098072,0.0294523074196144,0.0152874661945678,0.997995991983968,0.0,,,,,
mwu,dual_x_dim,2,0.2103581411798174,50.0,0.001,128.0,,100,0.0572136979513685,0.0003544371743641,0.0013642396681728,0.0029912496976001,1.0,1.0,,,,,
mwu,dual_x_dim,2,0.2103581411798174,50.0,0.001,128.0,,500,0.0572136979513685,7.909643051640103e-09,1.5905444412875988e-08,0.0029912496976001,1.0,1.0,,,,,
mwu,dual_x_dim,3,0.2652124547567587,50.0,0.001,128.0,,100,0.0782087824292587,0.0008922018701151,0.0017844037402303,0.0078219513145786,0.9896907216494846,2.0,,,,,
mwu,dual_x_dim,3,0.2652124547567587,50.0,0.001,128.0,,500,0.0782087824292587,0.0001133398373954,0.0002266796747908,0.0078219513145786,0.9979879275653925,2.0,,,,,
mwu,dual_x_dim,4,0.2014551059294316,50.0,0.001,128.0,,100,0.0673894980291388,0.0044648072051682,0.0089296144103366,0.0082886364920954,0.97,1.0,,,,,
mwu,dual_x_dim,4,0.2014551059294316,50.0,0.001,128.0,,500,0.0947060625598376,0.0028198612634896,0.0056397225269793,0.0105185175658732,0.974,3.0,,,,,
mwu,dual_x_dim,5,0.2288425533029011,50.0,0.001,128.0,,100,0.0890952668961836,0.0011155265962172,0.0029442483086222,0.0059048781364644,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,5,0.2288425533029011,50.0,0.001,128.0,,500,0.0890952668961836,0.0087087749545054,0.0174175624283631,0.0111343232434932,0.9919839679358716,1.0,,,,,
mwu,dual_x_dim,6,0.2547487816141588,50.0,0.001,128.0,,100,0.0574717803358888,0.0066275230838039,0.0132550461676079,0.0066275230838039,0.98,2.0,,,,,
mwu,dual_x_dim,6,0.2547487816141588,50.0,0.001,128.0,,500,0.0574717803358888,0.0001681700420258,0.0003612839626177,0.0066275230838039,0.996,2.0,,,,,
mwu,dual_x_dim,7,0.2255307137383798,50.0,0.001,128.0,,100,0.0668815200326694,0.0020470017390418,0.0043814196155206,0.0044374921303457,0.97,-1.0,,,,,
mwu,dual_x_dim,7,0.2255307137383798,50.0,0.001,128.0,,500,0.0749992423094922,0.0006927089725715,0.0013854179451431,0.005307793436186,0.994,-1.0,,,,,
mwu,dual_x_dim,8,0.2862978473647518,50.0,0.001,128.0,,100,0.0597390970145342,0.0044693364160656,0.0089386728321313,0.0080853095688566,1.0,-1.0,,,,,
mwu,dual_x_dim,8,0.2862978473647518,50.0,0.001,128.0,,500,0.0597390970145342,0.0002402691288475,0.0004805382576949,0.0080853095688566,1.0,-1.0,,,,,
mwu,dual_x_dim,9,0.2646748784404978,50.0,0.001,128.0,,100,0.0763574261912876,0.0040522555496421,0.0081045110992843,0.0070411376835166,0.96,2.0,,,,,
mwu,dual_x_dim,9,0.2646748784404978,50.0,0.001,128.0,,500,0.0763574261912876,7.228641010936787e-05,0.0001445728202187,0.0074509905657885,0.992,2.0,,,,,
mwu,dual_x_dim,10,0.2362597031211303,50.0,0.001,128.0,,100,0.1265519407095016,0.0013543096140617,0.0027672973907093,0.0041206282024511,0.9489795918367347,-1.0,,,,,
mwu,dual_x_dim,10,0.2362597031211303,50.0,0.001,128.0,,500,0.1265519407095016,0.0005933381719414,0.0011866763550673,0.0041206282024511,0.9899598393574296,-1.0,,,,,
mwu,dual_x_dim,11,0.2509173477508872,50.0,0.001,128.0,,100,0.0698174726839095,0.0035526315149492,0.0071052630298983,0.0079819586838121,0.98989898989899,2.0,,,,,
mwu,dual_x_dim,11,0.2509173477508872,50.0,0.001,128.0,,500,0.080594475712799,0.0007103429835992,0.0014206859671986,0.0079819586838121,0.997995991983968,2.0,,,,,
mwu,dual_x_dim,12,0.3186402372260847,50.0,0.001,128.0,,100,0.0860574277555474,0.0026851889761425,0.005370377952285,0.0097540382880437,0.99,1.0,,,,,
mwu,dual_x_dim,12,0.3186402372260847,50.0,0.001,128.0,,500,0.0860574277555474,6.955303000211188e-11,1.3910618264677263e-10,0.0097540382880437,0.998,1.0,,,,,
mwu,dual_x_dim,13,0.2724893487109626,50.0,0.001,128.0,,100,0.0705309995728457,0.0032232784202393,0.0069243759175522,0.0076261948974139,0.97,1.0,,,,,
mwu,dual_x_dim,13,0.2724893487109626,50.0,0.001,128.0,,500,0.1469604709087925,0.0117949460903769,0.0235898921807538,0.0139869155860963,0.976,0.0,,,,,
mwu,dual_x_dim,14,0.217808644442316,50.0,0.001,128.0,,100,0.074107668858718,0.0059089127513055,0.0128751419041738,0.007397739332248,0.9693877551020408,3.0,,,,,
mwu,dual_x_dim,14,0.217808644442316,50.0,0.001,128.0,,500,0.100669648084182,0.0032670675110811,0.0065341350221624,0.0224379417242075,0.9598393574297188,0.0,,,,,
mwu,dual_x_dim,15,0.1938076402402085,50.0,0.001,128.0,,100,0.0794665949575547,0.0020235872000218,0.0040471744000436,0.0037832516531098,0.9897959183673468,-1.0,,,,,
mwu,dual_x_dim,15,0.1938076402402085,50.0,0.001,128.0,,500,0.1048520136920673,0.0023017217299566,0.004603443505985,0.006915225336935,0.997991967871486,-1.0,,,,,
mwu,dual_x_dim,16,0.2032679348218412,50.0,0.001,128.0,,100,0.0860868296647312,0.0036796769195477,0.0073593538390956,0.0048171088925896,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,16,0.2032679348218412,50.0,0.001,128.0,,500,0.1224581129015391,0.0012259549417262,0.0024519098834524,0.0091353094432243,0.9899799599198396,2.0,,,,,
mwu,dual_x_dim,17,0.2233508796428989,50.0,0.001,128.0,,100,0.1077096879591914,0.003422733598605,0.0068549800500294,0.0054384117991339,1.0,1.0,,,,,
mwu,dual_x_dim,17,0.2233508796428989,50.0,0.001,128.0,,500,0.1077096879591914,4.470826974167785e-05,8.941664946214471e-05,0.0054384117991339,1.0,1.0,,,,,
mwu,dual_x_dim,18,0.1650078303071971,50.0,0.001,128.0,,100,0.0634260993196405,0.0023062301143833,0.0047504599776694,0.0029899103153218,0.98,0.0,,,,,
mwu,dual_x_dim,18,0.1650078303071971,50.0,0.001,128.0,,500,0.0634260993196405,4.30668734563433e-07,8.613374692288489e-07,0.0036351473807394,0.996,0.0,,,,,
mwu,dual_x_dim,19,0.2173684010173075,50.0,0.001,128.0,,100,0.0794762312115936,0.0017584309631832,0.0039765059986637,0.0038047741258082,0.9797979797979798,3.0,,,,,
mwu,dual_x_dim,19,0.2173684010173075,50.0,0.001,128.0,,500,0.0794762312115936,7.658567937651747e-10,1.5317137856812923e-09,0.0038047741258082,0.995991983967936,3.0,,,,,
mwu,dual_x_dim,0,0.1608693941285631,50.0,0.001,256.0,,100,0.0860120785093176,0.0009271046908621,0.0019029412898035,0.0046738576016897,0.97,1.0,,,,,
mwu,dual_x_dim,0,0.1608693941285631,50.0,0.001,256.0,,500,0.0860120785093176,8.046153151907684e-08,1.611620547223573e-07,0.0046738576016897,0.994,1.0,,,,,
mwu,dual_x_dim,1,0.1566010202052944,50.0,0.001,256.0,,100,0.1067946275095332,0.0024501273004221,0.005044882957185,0.008545365720241,0.98989898989899,0.0,,,,,
mwu,dual_x_dim,1,0.1566010202052944,50.0,0.001,256.0,,500,0.1306755008285118,0.0111824716144511,0.0223649432289023,0.012940877202071,0.997995991983968,0.0,,,,,
mwu,dual_x_dim,2,0.189772641534737,50.0,0.001,256.0,,100,0.0538535478015429,0.0005501477934805,0.0011582585165193,0.002818503805922,1.0,1.0,,,,,
mwu,dual_x_dim,2,0.189772641534737,50.0,0.001,256.0,,500,0.0538535478015429,1.0470430966691424e-08,2.1005424182156273e-08,0.002818503805922,1.0,1.0,,,,,
mwu,dual_x_dim,3,0.1734866282928244,50.0,0.001,256.0,,100,0.0792262968495468,0.0009240701744731,0.0018481403489463,0.0074899759837561,0.9896907216494846,1.0,,,,,
mwu,dual_x_dim,3,0.1734866282928244,50.0,0.001,256.0,,500,0.0792262968495468,9.72696176672061e-05,0.0001945392353343,0.0074899759837561,0.9979879275653925,1.0,,,,,
mwu,dual_x_dim,4,0.1557813634754992,50.0,0.001,256.0,,100,0.0670195699924247,0.0035336160031089,0.0070672320062177,0.0071816332120231,0.97,1.0,,,,,
mwu,dual_x_dim,4,0.1557813634754992,50.0,0.001,256.0,,500,0.0988807321798913,0.000607009245818,0.0012140184917947,0.0110565803822333,0.974,3.0,,,,,
mwu,dual_x_dim,5,0.1516097454345158,50.0,0.001,256.0,,100,0.0833121850759289,0.0010274139796764,0.0021131731357578,0.00607084618463,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,5,0.1516097454345158,50.0,0.001,256.0,,500,0.0833121850759289,0.0098188280597563,0.0196376694762694,0.012511736205739,0.9919839679358716,1.0,,,,,
mwu,dual_x_dim,6,0.2114228116341995,50.0,0.001,256.0,,100,0.0585819651093134,0.0055244508610275,0.0110489017220551,0.0060789947210659,0.99,1.0,,,,,
mwu,dual_x_dim,6,0.2114228116341995,50.0,0.001,256.0,,500,0.0585819651093134,0.0001721574564921,0.0003656738964597,0.0060789947210659,0.998,1.0,,,,,
mwu,dual_x_dim,7,0.1493352986540253,50.0,0.001,256.0,,100,0.0695137154979222,0.0014543129883655,0.0031667540744368,0.004509670623827,0.97,-1.0,,,,,
mwu,dual_x_dim,7,0.1493352986540253,50.0,0.001,256.0,,500,0.0713194129557147,0.0008339685138144,0.0016679370276289,0.0052600679050753,0.994,-1.0,,,,,
mwu,dual_x_dim,8,0.126763059310738,50.0,0.001,256.0,,100,0.0569555133023701,0.0052287057374791,0.0104574114749582,0.0086694454846684,1.0,-1.0,,,,,
mwu,dual_x_dim,8,0.126763059310738,50.0,0.001,256.0,,500,0.0574517445320863,0.0002597138262095,0.0005194276524188,0.0086694454846684,1.0,-1.0,,,,,
mwu,dual_x_dim,9,0.159670028283344,50.0,0.001,256.0,,100,0.0746280802499237,0.0040999978038457,0.0081999956076916,0.0068117585590419,0.96,2.0,,,,,
mwu,dual_x_dim,9,0.159670028283344,50.0,0.001,256.0,,500,0.0746280802499237,0.0002035459867896,0.0004070919735791,0.0070832900019297,0.992,2.0,,,,,
mwu,dual_x_dim,10,0.1271300897575368,50.0,0.001,256.0,,100,0.1241344145179158,0.0017394323517199,0.0035117270048387,0.0039268425559642,0.9489795918367347,-2.0,,,,,
mwu,dual_x_dim,10,0.1271300897575368,50.0,0.001,256.0,,500,0.1241344145179158,0.0007877578277628,0.0015755156628073,0.0039268425559642,0.9899598393574296,-2.0,,,,,
mwu,dual_x_dim,11,0.1548108229213889,50.0,0.001,256.0,,100,0.06691754941403,0.0032824487165865,0.006564897433173,0.0084402186042371,0.98989898989899,2.0,,,,,
mwu,dual_x_dim,11,0.1548108229213889,50.0,0.001,256.0,,500,0.0795384651396021,0.0003858320150046,0.0007716640300093,0.0084402186042371,0.997995991983968,2.0,,,,,
mwu,dual_x_dim,12,0.2364896457165441,50.0,0.001,256.0,,100,0.0867486212702462,0.0028968537653428,0.0057937075306858,0.0096805885615283,0.99,1.0,,,,,
mwu,dual_x_dim,12,0.2364896457165441,50.0,0.001,256.0,,500,0.0867486212702462,7.486788966559743e-11,1.497359550994184e-10,0.0096805885615283,0.998,1.0,,,,,
mwu,dual_x_dim,13,0.1661936225820046,50.0,0.001,256.0,,100,0.0773469715829944,0.0032373388302164,0.0068488852620616,0.0076820654148336,0.97,1.0,,,,,
mwu,dual_x_dim,13,0.1661936225820046,50.0,0.001,256.0,,500,0.1476626897092361,0.0122622662919872,0.0245245325839742,0.0139889418602533,0.976,0.0,,,,,
mwu,dual_x_dim,14,0.1792253811021481,50.0,0.001,256.0,,100,0.0755090300563243,0.0041403229260096,0.0090555133980741,0.0058751545751433,0.9591836734693876,4.0,,,,,
mwu,dual_x_dim,14,0.1792253811021481,50.0,0.001,256.0,,500,0.0998388148626891,0.0057533422400042,0.0115066844800085,0.018100536721883,0.9558232931726908,4.0,,,,,
mwu,dual_x_dim,15,0.151751623825192,50.0,0.001,256.0,,100,0.0753083116803915,0.0020708712512234,0.0041417425024467,0.0035564466113681,0.9897959183673468,-1.0,,,,,
mwu,dual_x_dim,15,0.151751623825192,50.0,0.001,256.0,,500,0.1006609068094465,0.0032748450616334,0.0065496901685709,0.0082860475073864,0.997991967871486,-1.0,,,,,
mwu,dual_x_dim,16,0.1151400326964864,50.0,0.001,256.0,,100,0.083726584729645,0.0037259856230874,0.0084976150778092,0.0048265652336958,0.9595959595959596,1.0,,,,,
mwu,dual_x_dim,16,0.1151400326964864,50.0,0.001,256.0,,500,0.1220390785277311,0.0012884527425275,0.0025769054850551,0.0110744785168739,0.9899799599198396,2.0,,,,,
mwu,dual_x_dim,17,0.1905642813918767,50.0,0.001,256.0,,100,0.1024396967767908,0.0045186300713208,0.0090372601426416,0.0066413142097729,1.0,1.0,,,,,
mwu,dual_x_dim,17,0.1905642813918767,50.0,0.001,256.0,,500,0.1024396967767908,4.000624706257394e-05,8.001258120155504e-05,0.0066413142097729,1.0,1.0,,,,,
mwu,dual_x_dim,18,0.1405801263870221,50.0,0.001,256.0,,100,0.0655785446684253,0.0021004939523844,0.0043782364886063,0.0027122097403793,0.99,1.0,,,,,
mwu,dual_x_dim,18,0.1405801263870221,50.0,0.001,256.0,,500,0.0655785446684253,4.140895561999258e-07,8.281800434947957e-07,0.0034534830691327,0.998,1.0,,,,,
mwu,dual_x_dim,19,0.1566744005457411,50.0,0.001,256.0,,100,0.0747844740983438,0.0015254114333679,0.0033739973248904,0.0039153596115448,0.9797979797979798,3.0,,,,,
mwu,dual_x_dim,19,0.1566744005457411,50.0,0.001,256.0,,500,0.0747844740983438,6.125331416817654e-10,1.2250662255371424e-09,0.0039153596115448,0.995991983967936,3.0,,,,,
mwu,dual_x_dim,0,0.1107772955214751,50.0,0.001,512.0,,100,0.0855630889440857,0.0008725987841575,0.0018259169204814,0.0048936854954834,0.97,1.0,,,,,
