block,condition,agent,seed,return,opt_frac,gap_regret,model,agreement,tf_pred_true_opt,teacher_true_opt
size_sweep,2x3,tf_legacy,10008,92.65001678466797,0.435,107.3500862121582,residual,,,
size_sweep,2x3,tf_legacy,10009,78.39999389648438,0.36,121.5999755859375,residual,,,
size_sweep,2x3,tf_legacy,10010,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_legacy,10011,10.000001907348633,0.0,190.0000400543213,residual,,,
size_sweep,2x3,tf_legacy,10012,53.70000076293945,0.23,146.29997062683105,residual,,,
size_sweep,2x3,tf_legacy,10013,10.000001907348633,0.0,189.99999046325684,residual,,,
size_sweep,2x3,tf_legacy,10014,34.69999694824219,0.13,165.2999668121338,residual,,,
size_sweep,2x3,tf_legacy,10015,65.10000610351562,0.29,134.8999729156494,residual,,,
size_sweep,2x3,tf_legacy,10016,198.10000610351562,0.99,1.8999996185302734,residual,,,
size_sweep,2x3,tf_legacy,10017,70.80000305175781,0.32,129.1999740600586,residual,,,
size_sweep,2x3,tf_legacy,10018,123.05000305175781,0.595,76.95001888275146,residual,,,
size_sweep,2x3,tf_legacy,10019,10.000001907348633,0.0,189.99993324279785,residual,,,
size_sweep,2x3,tf_legacy,10020,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_legacy,10021,61.29999542236328,0.27,138.69997215270996,residual,,,
size_sweep,2x3,tf_legacy,10022,10.000001907348633,0.0,189.99991703033447,residual,,,
size_sweep,2x3,tf_legacy,10023,69.85000610351562,0.315,130.14997386932373,residual,,,
size_sweep,2x3,tf_legacy,10024,12.85000228881836,0.015,187.15015029907227,residual,,,
size_sweep,2x3,tf_legacy,10025,150.60000610351562,0.74,49.39999008178711,residual,,,
size_sweep,2x3,tf_legacy,10026,10.000001907348633,0.0,189.99996185302734,residual,,,
size_sweep,2x3,tf_legacy,10027,116.4000015258789,0.56,83.60006713867188,residual,,,
size_sweep,2x3,tf_legacy,10028,10.000001907348633,0.0,190.00000667572021,residual,,,
size_sweep,2x3,tf_legacy,10029,10.000001907348633,0.0,189.99993705749512,residual,,,
size_sweep,2x3,tf_legacy,10030,103.09999084472656,0.49,96.90007781982422,residual,,,
size_sweep,2x3,tf_legacy,10031,172.45001220703125,0.855,27.550042152404785,residual,,,
size_sweep,2x3,tf_legacy,10032,179.10000610351562,0.89,20.899995803833008,residual,,,
size_sweep,2x3,tf_legacy,10033,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_legacy,10034,10.000001907348633,0.0,190.000075340271,residual,,,
size_sweep,2x3,tf_legacy,10035,10.000001907348633,0.0,189.9999294281006,residual,,,
size_sweep,2x3,tf_legacy,10036,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_legacy,10037,171.5,0.85,28.4999942779541,residual,,,
size_sweep,2x3,tf_legacy,10038,10.000001907348633,0.0,189.999906539917,residual,,,
size_sweep,2x3,tf_legacy,10039,200.0,1.0,0.0,residual,,,
size_sweep,2x3,tf_legacy,10040,82.19999694824219,0.38,117.79997634887695,residual,,,
size_sweep,2x3,tf_legacy,10041,17.599998474121094,0.04,182.39995861053467,residual,,,
size_sweep,2x3,tf_legacy,10042,10.000001907348633,0.0,190.00015258789062,residual,,,
size_sweep,2x3,tf_legacy,10043,28.999998092651367,0.1,171.00013732910156,residual,,,
size_sweep,2x3,tf_legacy,10044,10.000001907348633,0.0,190.00006484985352,residual,,,
size_sweep,2x3,tf_legacy,10045,151.5500030517578,0.745,48.449941635131836,residual,,,
size_sweep,2x3,tf_legacy,10046,20.450000762939453,0.055,179.54998779296875,residual,,,
size_sweep,2x3,tf_legacy,10047,10.000001907348633,0.0,190.00006103515625,residual,,,
