block,condition,agent,n_mdps,return_mean,return_sd,return_sem,pct_opt_mean,pct_opt_sd,pct_opt_sem,opt_frac_mean,opt_frac_sd,opt_frac_sem,gap_regret_mean,gap_regret_sd,gap_regret_sem,return_regret_mean,return_regret_sd,return_regret_sem,model
reward_intervention,contrast/decorrelated,optimal,50,200.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residual
reward_intervention,contrast/decorrelated,epsgreedy,50,55.8469987487793,23.780467404735226,3.3630659523347872,27.92349952697754,11.890233669649897,1.68153297154041,0.24129999999999996,0.12516034613605845,0.017700345897692486,144.15299926757814,23.780471784460026,3.3630665717214083,144.1530027770996,23.78046813777421,3.363066056002155,residual
reward_intervention,contrast/decorrelated,greedy,50,59.722999572753906,28.147295500765605,3.9806287041305914,29.86149974822998,14.073647537997951,1.990314322029542,0.26170000000000004,0.14814364926086615,0.020950675796415984,140.27699836730957,28.147297032179644,3.9806289207052417,140.27700164794922,28.14729632171762,3.9806288202307387,residual
reward_intervention,contrast/decorrelated,random,50,56.91099739074707,5.400985750065054,0.7638147297925822,28.455498809814454,2.700492757679247,0.3819073483000311,0.2469,0.028426238238785012,0.004020077164453844,143.08899839401246,5.400988776508272,0.7638151577962867,143.0890020751953,5.400985220676454,0.7638146549257285,residual
reward_intervention,contrast/inverted,tf_legacy,50,45.98599807739258,24.071322560197494,3.4041990828888746,22.992999114990234,12.03566128814862,1.7020995425828613,0.1894,0.1266911719940442,0.017916837366691973,154.01399715423585,24.071321242909164,3.4041988965961725,154.01400329589845,24.071323321678737,3.4041991905785847,residual
reward_intervention,contrast/inverted,tf_self,50,42.88899955749512,28.424216177302398,4.019791201776578,21.444499645233154,14.212107770133363,2.0098955558430647,0.17310000000000003,0.14960113635932049,0.021156795598577777,157.11099744796752,28.424217234806306,4.019791351330215,157.11100128173828,28.42421707710939,4.019791329028503,residual
reward_intervention,contrast/inverted,optimal,50,200.0,0.0,0.0,100.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,residual
reward_intervention,contrast/inverted,epsgreedy,50,30.956997718811035,12.484843210861893,1.7656234592902547,15.478498897552491,6.24242169411108,0.8828117421863921,0.11030000000000001,0.06570970480927797,0.009292755572081349,169.04299612045287,12.4848420448478,1.7656232943909604,169.04300170898438,12.484844187114241,1.7656235973531857,residual
reward_intervention,contrast/inverted,greedy,50,36.105999336242675,24.885159818397256,3.5192930516999383,18.05299970626831,12.44257999021504,1.75964653730742,0.1374,0.1309745262660348,0.01852259513708176,163.8939947128296,24.885157335509923,3.5192927005666443,163.89400207519532,24.885160624935903,3.5192931657617277,residual
reward_intervention,contrast/inverted,random,50,56.91099739074707,5.400985750065054,0.7638147297925822,28.455498809814454,2.700492757679247,0.3819073483000311,0.2469,0.028426238238785012,0.004020077164453844,143.08899839401246,5.400988776508272,0.7638151577962867,143.0890020751953,5.400985220676454,0.7638146549257285,residual
