construction,sweep,beta,beta_max,sigma,dim,rho,T,max_pred_err_mean,w_linf_mean,w_l1_mean,max_w_linf_mean,decision_agree_mean,regret_diff_mean,max_cos_mean,diverged_mean,max_pred_err_sem,w_linf_sem,w_l1_sem,max_w_linf_sem,decision_agree_sem,regret_diff_sem,n
mwu,beta_x_dim,20.0,,,1024.0,,500,0.4411329976267087,0.20630072795934123,0.4126015723781708,0.3039801344917081,0.9018621844547254,17.5,0.08310998156126659,0.0,0.06723444893136132,0.07407331588625347,0.1481466389869245,0.06702954205553582,0.03561920344414502,10.133191942688564,20
mwu,beta_x_dim,20.0,,,2048.0,,100,0.1801844981365351,0.09348510803441448,0.19952299551829938,0.104010535826037,0.9530106875614976,1.2,0.05580562464231039,0.0,0.02168617197843445,0.016634038944914484,0.03445896281354675,0.014861223090403239,0.012353309879066063,0.5785644666804756,20
mwu,beta_x_dim,20.0,,,2048.0,,500,0.29980925130179614,0.1291757225653714,0.2583776540712654,0.20806570029676816,0.9421959101625067,5.8,0.05580562464231039,0.0,0.06165988558391592,0.053380826044278545,0.1067660326510824,0.051349142115443384,0.02479796281418986,3.1694263136874996,20
mwu,beta_x_dim,20.0,,,4096.0,,100,0.202889087573405,0.10667431020432512,0.22195060228090485,0.11754352397528238,0.9371777410120561,2.55,0.04043502467319148,0.0,0.031139026747456364,0.019256032535493413,0.04036922207841121,0.01831648545437614,0.014325952865610671,1.0194812922575667,20
mwu,beta_x_dim,20.0,,,4096.0,,500,0.4329926368839151,0.19531983132425176,0.3906563453716242,0.27232263034488513,0.8911462772384846,13.35,0.04043502467319148,0.0,0.08238273137509326,0.05910612576574036,0.11821345883206441,0.05713662860111697,0.03075379455573996,4.6392348507054475,20
mwu,beta_x_dim,20.0,,,8192.0,,100,0.12260469711797513,0.06692869747446657,0.1382495042765206,0.0722991186875411,0.963026486195853,1.2,0.027572015708937015,0.0,0.01987881851727981,0.013103843894752071,0.02657455322540539,0.013047193960624605,0.009410764081157501,0.6751218213657522,20
mwu,beta_x_dim,20.0,,,8192.0,,500,0.2751901686545478,0.12097883894784445,0.24195832134347678,0.16708442577138585,0.9556839808081736,5.75,0.027572015708937015,0.0,0.06330364995614673,0.04258020175450222,0.08516038027864485,0.042218261648456504,0.017336367351651925,2.9752266609807267,20
mwu,beta_x_dim,20.0,,,16384.0,,100,0.08970112210847189,0.04137396927557616,0.08955955120990465,0.04766579974045592,0.9843318871441109,0.7,0.020991030318177912,0.0,0.014862723161769361,0.009246926212245273,0.020140891255261213,0.00901258897463805,0.004141427340253332,0.40457905349426554,20
mwu,beta_x_dim,20.0,,,16384.0,,500,0.16018681662113635,0.05274947814856264,0.10549937713163024,0.09344286851154551,0.9888718915694552,1.2,0.020991030318177912,0.0,0.033901120210809724,0.021524544222454572,0.04304937223395645,0.023549198722612186,0.004632007377647989,0.7933937762615272,20
mwu,beta_x_dim,50.0,,,32.0,,100,0.9191348839705995,0.583416380705312,1.1696094474667924,0.7013417491328077,0.7519344539440269,11.95,0.4685909083126097,0.0,0.05778589300772651,0.06951219720227923,0.1389224237423996,0.04750761587504452,0.034629672244793394,2.668012270152484,20
mwu,beta_x_dim,50.0,,,32.0,,500,1.040074321431919,0.7253615749830674,1.450723598324862,0.8587163893745288,0.70422656702867,69.1,0.4685909083126097,0.0,0.0504330269608423,0.08829352210689477,0.17658697088373584,0.04284217278189385,0.043747652557770376,15.30907883371309,20
mwu,beta_x_dim,50.0,,,64.0,,100,0.7943056225098012,0.48922210563436747,1.0191714280695483,0.5813546409239054,0.792075026511698,9.15,0.33225016350453335,0.0,0.056711704547797046,0.06936624664302991,0.14174789786328218,0.053650418027730476,0.03927501843904134,2.9166265661403736,20
mwu,beta_x_dim,50.0,,,64.0,,500,0.8620690992074765,0.5280716890821677,1.056838655601307,0.6988266280525258,0.7607905867815079,58.45,0.33225016350453335,0.0,0.06051426051908374,0.10588724464041499,0.21193653130926465,0.07048961834421158,0.0506859237817398,17.233607772086064,20
mwu,beta_x_dim,50.0,,,128.0,,100,0.6902563471100953,0.40217946669345717,0.8114921000248391,0.45226497342762856,0.7976547114315892,9.7,0.23721008257877205,0.0,0.047147380371322135,0.056751502512008015,0.1136009791955739,0.04804828001269019,0.03194425948194995,2.782558459214715,20
mwu,beta_x_dim,50.0,,,128.0,,500,0.8660451747475884,0.40714756823981857,0.8143049319147201,0.6009380776191229,0.7463937246273433,55.2,0.23721008257877205,0.0,0.062017945614846366,0.09677626602917845,0.19355550157069887,0.070631961444575,0.042255713387280444,14.533916775670116,20
mwu,beta_x_dim,50.0,,,256.0,,100,0.5706721452050264,0.3684608360618811,0.7483444946815114,0.3927595473836757,0.8282632521299679,8.5,0.16269360089398413,0.0,0.058108186429456136,0.056666347018731696,0.11434733681063326,0.050490520516888515,0.03552314508563803,2.5603248149199227,20
mwu,beta_x_dim,50.0,,,256.0,,500,0.7364881912855157,0.49219498951036444,0.9843903604997448,0.5915478262202806,0.790898636468755,54.7,0.16269360089398413,0.0,0.07538656377404561,0.10039058981478532,0.20078126754455172,0.08534387157921854,0.044616447406469445,15.101254740479087,20
mwu,beta_x_dim,50.0,,,512.0,,100,0.38665150921309654,0.2150490375050144,0.451606876048285,0.2376883233967591,0.8723237317419938,3.95,0.12010095499453584,0.0,0.04513811991425488,0.03614600912267598,0.07250134016239539,0.03386965300266514,0.028855751724706145,1.3944910409026996,20
mwu,beta_x_dim,50.0,,,512.0,,500,0.5479335242244933,0.26347571699724937,0.5269527968298586,0.3978395199732081,0.8536653940916994,23.25,0.12010095499453584,0.0,0.06471834028453252,0.07598108906672915,0.15196252681618708,0.06608790316209533,0.03867575264470895,8.89555625313176,20
mwu,beta_x_dim,50.0,,,1024.0,,100,0.28571294379439754,0.15026951426375906,0.3093438563683357,0.1635797763345423,0.9233354850843805,3.15,0.08310998156126659,0.0,0.03176343517877703,0.02326926458652731,0.04617148358971495,0.022163197701686364,0.020873247409661948,1.775972676413807,20
mwu,beta_x_dim,50.0,,,1024.0,,500,0.44113298149986446,0.20630067784242972,0.41260147214429554,0.30398009380712965,0.9018621844547254,17.55,0.08310998156126659,0.0,0.06723445208319899,0.07407329974536013,0.14814660670514213,0.06702953533824631,0.03561920344414502,10.12850978803475,20
mwu,beta_x_dim,50.0,,,2048.0,,100,0.18018448080579524,0.09348508556252393,0.19952294716425395,0.10401051221458094,0.9530106875614976,1.1,0.05580562464231039,0.0,0.02168616992389179,0.016634034551757694,0.03445895545529015,0.014861219154074115,0.012353309879066063,0.5424117682312851,20
