construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,beta_route,19,0.0,5.0,,,,,500,0.5927617388958555,0.5927617388958555,1.0,1.0,,,,,,
q,beta_route,12,0.0,10.0,,,,,100,0.0007321556639818816,0.0007321556639818816,1.0,1.0,,,,,,
q,beta_route,12,0.0,10.0,,,,,500,0.005932177698891206,0.005839947043139393,1.0,1.0,,,,,,
q,beta_route,13,0.0,10.0,,,,,100,0.0008408521018299364,0.0008225489164015443,1.0,1.0,,,,,,
q,beta_route,13,0.0,10.0,,,,,500,0.0079901966916891,0.007964967982162285,1.0,1.0,,,,,,
q,beta_route,14,0.0,10.0,,,,,100,0.0008096796632356407,0.000764694183523873,1.0,1.0,,,,,,
q,beta_route,14,0.0,10.0,,,,,500,0.007137848073551556,0.007137848073551556,1.0,1.0,,,,,,
q,beta_route,15,0.0,10.0,,,,,100,0.000653262073120997,0.000653262073120997,1.0,1.0,,,,,,
q,beta_route,15,0.0,10.0,,,,,500,0.00498470020948405,0.004978923059901774,1.0,1.0,,,,,,
q,beta_route,8,0.0,10.0,,,,,100,0.0005986687060663964,0.0005986687060663964,1.0,1.0,,,,,,
q,beta_route,8,0.0,10.0,,,,,500,0.004650570534707299,0.004646040249822514,1.0,1.0,,,,,,
q,beta_route,9,0.0,10.0,,,,,100,0.00039411191521243616,0.00039411191521243616,1.0,1.0,,,,,,
q,beta_route,9,0.0,10.0,,,,,500,0.004082318462064194,0.004082318462064194,1.0,1.0,,,,,,
q,beta_route,10,0.0,10.0,,,,,100,0.0010090977046919303,0.0010090977046919303,1.0,1.0,,,,,,
q,beta_route,10,0.0,10.0,,,,,500,0.00761840931563551,0.00761840931563551,1.0,1.0,,,,,,
q,beta_route,11,0.0,10.0,,,,,100,0.0005328877304927593,0.0005328877304927593,1.0,1.0,,,,,,
q,beta_route,11,0.0,10.0,,,,,500,0.004896777982460243,0.004896777982460243,1.0,1.0,,,,,,
q,beta_route,4,0.0,10.0,,,,,100,0.0011614087273132956,0.0010324224343472022,1.0,1.0,,,,,,
q,beta_route,4,0.0,10.0,,,,,500,0.00824994366222187,0.0071127707078706415,1.0,1.0,,,,,,
q,beta_route,5,0.0,10.0,,,,,100,0.0006024575123024789,0.0006024575123024789,1.0,1.0,,,,,,
q,beta_route,5,0.0,10.0,,,,,500,0.006635559039191552,0.006635559039191552,1.0,1.0,,,,,,
q,beta_route,6,0.0,10.0,,,,,100,0.0008162908660549473,0.0007308931641893945,1.0,1.0,,,,,,
q,beta_route,6,0.0,10.0,,,,,500,0.00565706396845389,0.00565706396845389,1.0,1.0,,,,,,
q,beta_route,7,0.0,10.0,,,,,100,0.001104965634727506,0.001104965634727506,1.0,1.0,,,,,,
q,beta_route,7,0.0,10.0,,,,,500,0.00820415053039003,0.008191159074367071,1.0,1.0,,,,,,
q,beta_route,0,0.0,20.0,,,,,100,7.011198288608966e-09,6.81762413190512e-09,1.0,1.0,,,,,,
q,beta_route,0,0.0,20.0,,,,,500,7.633040910448585e-08,7.301145288352018e-08,1.0,1.0,,,,,,
q,beta_route,1,0.0,20.0,,,,,100,6.198094260057019e-09,6.198094260057019e-09,1.0,1.0,,,,,,
q,beta_route,1,0.0,20.0,,,,,500,5.184264662005944e-08,5.029817229385003e-08,1.0,1.0,,,,,,
q,beta_route,2,0.0,20.0,,,,,100,6.221473780598785e-09,6.221473780598785e-09,1.0,1.0,,,,,,
q,beta_route,2,0.0,20.0,,,,,500,8.868609491230472e-08,8.868609491230472e-08,1.0,1.0,,,,,,
q,beta_route,3,0.0,20.0,,,,,100,4.98610360638585e-07,4.489938500162882e-07,1.0,1.0,,,,,,
q,beta_route,3,0.0,20.0,,,,,500,4.98610360638585e-07,1.9008554974497827e-07,1.0,1.0,,,,,,
q,beta_route,16,0.0,10.0,,,,,100,0.0005476205568357706,0.0005070192827552056,1.0,1.0,,,,,,
q,beta_route,16,0.0,10.0,,,,,500,0.005146886497617409,0.0051349460308385275,1.0,1.0,,,,,,
q,beta_route,17,0.0,10.0,,,,,100,0.0006237669641124821,0.0005518866769744779,1.0,1.0,,,,,,
q,beta_route,17,0.0,10.0,,,,,500,0.007357864889408816,0.007357864889408816,1.0,1.0,,,,,,
q,beta_route,18,0.0,10.0,,,,,100,0.0005660961739503145,0.0005383046880995668,1.0,1.0,,,,,,
q,beta_route,18,0.0,10.0,,,,,500,0.006986536888146766,0.006986536888146766,1.0,1.0,,,,,,
