construction,sweep,seed,max_cos,beta,beta_max,sigma,dim,rho,T,max_err,final_err,greedy_agree,select_agree,max_pred_err,w_linf,w_l1,max_w_linf,decision_agree,regret_diff
q,exact,12,0.0,,,,,,500,2.353672812205332e-14,1.9539925233402755e-14,1.0,1.0,,,,,,
q,exact,13,0.0,,,,,,100,2.6201263381153694e-14,2.6201263381153694e-14,1.0,1.0,,,,,,
q,exact,13,0.0,,,,,,500,6.217248937900877e-14,6.217248937900877e-14,1.0,1.0,,,,,,
q,exact,14,0.0,,,,,,100,1.0380585280245214e-14,1.0380585280245214e-14,1.0,1.0,,,,,,
q,exact,14,0.0,,,,,,500,3.064215547965432e-14,3.064215547965432e-14,1.0,1.0,,,,,,
q,exact,15,0.0,,,,,,100,1.3433698597964394e-14,1.3433698597964394e-14,1.0,1.0,,,,,,
q,exact,15,0.0,,,,,,500,2.90878432451791e-14,2.7977620220553945e-14,1.0,1.0,,,,,,
q,exact,8,0.0,,,,,,100,1.199040866595169e-14,1.1324274851176597e-14,1.0,1.0,,,,,,
q,exact,8,0.0,,,,,,500,2.930988785010413e-14,2.042810365310288e-14,1.0,1.0,,,,,,
q,exact,9,0.0,,,,,,100,1.9761969838327786e-14,1.9761969838327786e-14,1.0,1.0,,,,,,
q,exact,9,0.0,,,,,,500,5.3290705182007514e-14,5.284661597215745e-14,1.0,1.0,,,,,,
q,exact,10,0.0,,,,,,100,2.9531932455029164e-14,2.0095036745715333e-14,1.0,1.0,,,,,,
q,exact,10,0.0,,,,,,500,2.9531932455029164e-14,2.220446049250313e-14,1.0,1.0,,,,,,
q,exact,11,0.0,,,,,,100,3.197442310920451e-14,3.197442310920451e-14,1.0,1.0,,,,,,
q,exact,11,0.0,,,,,,500,5.81756864903582e-14,5.684341886080802e-14,1.0,1.0,,,,,,
q,exact,0,0.0,,,,,,100,1.7430501486614958e-14,1.7430501486614958e-14,1.0,1.0,,,,,,
q,exact,0,0.0,,,,,,500,4.3076653355456074e-14,4.1744385725905886e-14,1.0,1.0,,,,,,
q,exact,1,0.0,,,,,,100,1.6431300764452317e-14,1.6431300764452317e-14,1.0,1.0,,,,,,
q,exact,1,0.0,,,,,,500,5.1958437552457326e-14,5.062616992290714e-14,1.0,1.0,,,,,,
q,exact,2,0.0,,,,,,100,3.171837792415033e-13,1.6975310046518644e-13,1.0,1.0,,,,,,
q,exact,2,0.0,,,,,,500,3.171837792415033e-13,4.107825191113079e-14,1.0,1.0,,,,,,
q,exact,3,0.0,,,,,,100,3.6262270963760557e-11,1.2932654946951061e-11,1.0,1.0,,,,,,
q,exact,3,0.0,,,,,,500,3.6262270963760557e-11,3.6262104430306863e-12,1.0,1.0,,,,,,
q,beta_route,12,0.0,2.0,,,,,100,0.897275661241777,0.897275661241777,0.7130281690140845,0.0,,,,,,
q,beta_route,12,0.0,2.0,,,,,500,2.6438521138882045,2.6438521138882045,0.6755390835579514,0.0,,,,,,
q,beta_route,13,0.0,2.0,,,,,100,1.3763313157294355,1.3763313157294355,1.0,0.0,,,,,,
q,beta_route,13,0.0,2.0,,,,,500,3.754664017766418,3.754664017766418,1.0,0.0,,,,,,
q,beta_route,14,0.0,2.0,,,,,100,0.4174522684053931,0.4174522684053931,0.8250883392226148,0.0,,,,,,
q,beta_route,14,0.0,2.0,,,,,500,2.5279643683666406,2.5279643683666406,0.727242076871207,0.0,,,,,,
q,beta_route,15,0.0,2.0,,,,,100,0.7726799883701265,0.7726799883701265,1.0,0.0,,,,,,
q,beta_route,15,0.0,2.0,,,,,500,2.3186651720104856,2.3186651720104856,1.0,0.0,,,,,,
q,beta_route,0,0.0,1.0,,,,,100,1.1639951391756052,1.1639951391756052,0.6890034364261168,0.3829787234042553,,,,,,
q,beta_route,0,0.0,1.0,,,,,500,2.965864654894948,2.965864654894948,0.6710261569416499,0.3562753036437247,,,,,,
q,beta_route,1,0.0,1.0,,,,,100,0.9715862488965988,0.9715862488965988,0.506398537477148,0.3225806451612903,,,,,,
q,beta_route,1,0.0,1.0,,,,,500,3.71561555957267,3.7139434585889792,0.501187648456057,0.3204868154158215,,,,,,
q,beta_route,2,0.0,1.0,,,,,100,1.0021787480874955,1.0021787480874955,0.6972318339100346,0.28421052631578947,,,,,,
