layer,head,query_token,BOS,ctx_0,ctx_1,ctx_2,ctx_3,QCUR,S1,A2,R,QNXT,S3,A0,S3,A1,S3,A2,S3,A3,SEL,A2,UPD
2,4,SELECT,0.045367926359176636,0.06438535451889038,0.05603143945336342,0.05878157913684845,0.06209771707653999,0.06745519489049911,0.0559309720993042,0.053480394184589386,0.08818928897380829,0.08383536338806152,0.022646192461252213,0.0384892076253891,0.023627066984772682,0.04180040583014488,0.03094860166311264,0.03831957280635834,0.025571834295988083,0.052589792758226395,0.090452179312706,0.0,0.0
2,4,UPDATE,0.014276796951889992,0.017704103142023087,0.01811297796666622,0.021237753331661224,0.022311054170131683,0.02365563064813614,0.021973958238959312,0.02255230024456978,0.37241849303245544,0.3028039336204529,0.011041652411222458,0.015250306576490402,0.010623938404023647,0.017236268147826195,0.01105545274913311,0.013586527667939663,0.008323607966303825,0.013099875301122665,0.02545454166829586,0.009617255069315434,0.02766360156238079
2,5,SELECT,0.09001622349023819,0.09199326485395432,0.093669094145298,0.09787753224372864,0.09762118011713028,0.09905331581830978,0.08191428333520889,0.09567134827375412,0.03560195490717888,0.03364340588450432,0.021848710253834724,0.017286036163568497,0.020802302286028862,0.017634935677051544,0.02301923930644989,0.0183208417147398,0.022623909637331963,0.01675287075340748,0.024649571627378464,0.0,0.0
2,5,UPDATE,0.039124276489019394,0.03813917934894562,0.040391188114881516,0.04240885749459267,0.045490071177482605,0.04828772321343422,0.03899095579981804,0.04273442178964615,0.18948529660701752,0.17426010966300964,0.030208637937903404,0.02008185163140297,0.02783096581697464,0.023335343226790428,0.030705692246556282,0.023326367139816284,0.025574995204806328,0.014736047014594078,0.06831377744674683,0.014449579641222954,0.022124676033854485
2,6,SELECT,0.12397641688585281,0.17087571322917938,0.13390396535396576,0.1309259682893753,0.11834464967250824,0.1062840148806572,0.08762893080711365,0.09871520847082138,0.00018183456268161535,0.0003110741381533444,0.0023047474678605795,0.002856416394934058,0.002712615765631199,0.002800094662234187,0.0022642018739134073,0.002253210637718439,0.0037510886322706938,0.007738713640719652,0.0021710966248065233,0.0,0.0
2,6,UPDATE,8.371722651645541e-05,7.436426676576957e-05,4.8841982788871974e-05,4.446014645509422e-05,5.891872206120752e-05,6.138133903732523e-05,3.390543133718893e-05,3.258033029851504e-05,0.7150369882583618,0.28388702869415283,6.2610546592623e-05,7.754800753900781e-05,4.34408757428173e-05,9.100350871449336e-05,5.6469700211891904e-05,0.00010111139272339642,2.4494220269843936e-05,1.741257256071549e-05,9.218420018441975e-05,8.278305358544458e-06,6.32406517979689e-05
2,7,SELECT,0.10842892527580261,0.11582756787538528,0.11124556511640549,0.10007014125585556,0.10329312086105347,0.1041942611336708,0.100692979991436,0.10318675637245178,0.016113875433802605,0.01730884611606598,0.00798107497394085,0.007576462347060442,0.0079413503408432,0.007635946851223707,0.008083559572696686,0.007484621834009886,0.009438838809728622,0.01192434597760439,0.051571764051914215,0.0,0.0
2,7,UPDATE,0.00012117101141484454,0.00012067650095559657,0.00011749405530281365,0.00011529548646649346,0.00012936664279550314,0.0001477750192862004,0.00011723314673872665,0.00011369725689291954,0.550657331943512,0.44738292694091797,6.108464731369168e-05,4.3892930989386514e-05,3.688517608679831e-05,6.038133869878948e-05,3.120612745988183e-05,3.790528353420086e-05,1.9725690435734577e-05,1.9290771888336167e-05,0.0005639773444272578,1.54410536197247e-05,8.730466652195901e-05
3,0,SELECT,0.007989958859980106,0.017419585958123207,0.017113573849201202,0.021084416657686234,0.02509338967502117,0.02935972437262535,0.027694152668118477,0.028599867597222328,0.02432616613805294,0.02382892742753029,0.0222468301653862,0.010434001684188843,0.01983744278550148,0.012914656661450863,0.018054964020848274,0.012658772990107536,0.015855763107538223,0.009886790998280048,0.655600905418396,0.0,0.0
3,0,UPDATE,0.015812303870916367,0.02381838485598564,0.021184619516134262,0.022764157503843307,0.025335773825645447,0.02594827674329281,0.022979851812124252,0.02245279774069786,0.04549705237150192,0.046334244310855865,0.019678285345435143,0.010605625808238983,0.017392262816429138,0.01181598100811243,0.01607241854071617,0.012468038126826286,0.014936410821974277,0.013897592201828957,0.564179003238678,0.015460778027772903,0.031366001814603806
3,1,SELECT,0.02404346875846386,0.020724646747112274,0.024715976789593697,0.023070521652698517,0.020272845402359962,0.020169056951999664,0.03132251277565956,0.02961384318768978,0.003803218947723508,0.003674277337267995,0.07037287205457687,0.0945199504494667,0.07147560268640518,0.10863177478313446,0.11654408276081085,0.10154828429222107,0.10682008415460587,0.12044700980186462,0.008229920640587807,0.0,0.0
